Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi
alabat quezon,2018,23.97945205479452,WX_tmin_avg,history,ETS,,,,
alabat quezon,2019,23.692054794520548,WX_tmin_avg,history,ETS,,,,
alabat quezon,2020,24.0103825136612,WX_tmin_avg,history,ETS,,,,
alabat quezon,2021,24.26931506849315,WX_tmin_avg,history,ETS,,,,
alabat quezon,2022,24.49369863013699,WX_tmin_avg,history,ETS,,,,
alabat quezon,2023,24.74493150684932,WX_tmin_avg,history,ETS,,,,
alabat quezon,2024,24.852178642424878,WX_tmin_avg,forecast,ETS,24.8432479194929,24.861109365356857,24.838503472935283,24.865853811914473
alabat quezon,2025,25.042967111347426,WX_tmin_avg,forecast,ETS,25.034036388415448,25.051897834279405,25.02929194185783,25.05664228083702
alabat quezon,2026,25.235220250245103,WX_tmin_avg,forecast,ETS,25.226289527313124,25.24415097317708,25.221545080755508,25.248895419734698
alabat quezon,2027,25.42894930328871,WX_tmin_avg,forecast,ETS,25.420018580356732,25.43788002622069,25.415274133799116,25.442624472778306
alabat quezon,2028,25.624165600969814,WX_tmin_avg,forecast,ETS,25.615234878037835,25.633096323901793,25.61049043148022,25.63784077045941
alabat quezon,2029,25.820880560763367,WX_tmin_avg,forecast,ETS,25.81194983783139,25.829811283695346,25.807205391273772,25.834555730252962
ambulong batangas,2018,23.7013698630137,WX_tmin_avg,history,ETS,,,,
ambulong batangas,2019,23.555068493150685,WX_tmin_avg,history,ETS,,,,
ambulong batangas,2020,23.955681818181816,WX_tmin_avg,history,ETS,,,,
ambulong batangas,2021,23.957534246575342,WX_tmin_avg,history,ETS,,,,
ambulong batangas,2022,23.90876712328767,WX_tmin_avg,history,ETS,,,,
ambulong batangas,2023,24.175890410958907,WX_tmin_avg,history,ETS,,,,
ambulong batangas,2024,24.22094254820295,WX_tmin_avg,forecast,ETS,24.214895301697876,24.22698979470802,24.211682701992057,24.23020239441384
ambulong batangas,2025,24.320733235161402,WX_tmin_avg,forecast,ETS,24.31468598865633,24.326780481666475,24.31147338895051,24.329993081372294
ambulong batangas,2026,24.420935061413207,WX_tmin_avg,forecast,ETS,24.414887814908134,24.42698230791828,24.411675215202315,24.4301949076241
ambulong batangas,2027,24.521549720859106,WX_tmin_avg,forecast,ETS,24.515502474354033,24.52759696736418,24.512289874648214,24.530809567069998
