YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,Region,City/Province
2022,4,1,33.3,30.0,23.0,87,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,31,0.0,31.4,22.8,89,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,30,2.0,31.4,22.6,88,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,29,0.0,29.0,23.6,95,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,28,0.0,31.6,23.0,87,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,27,0.0,32.8,22.6,84,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,26,0.0,33.0,24.2,79,1,140,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,25,0.0,31.6,22.8,84,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,24,0.8,31.5,22.2,86,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,23,1.0,33.2,23.6,79,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,3,22,0.0,33.5,23.4,85,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,17,0.0,29.2,21.0,87,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,16,0.0,29.5,21.2,84,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,15,0.0,30.2,22.4,87,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,15,4.4,28.2,19.0,86,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,13,0.0,26.6,18.8,82,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,12,0.5,27.0,17.8,87,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,11,0.0,29.4,18.4,84,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,10,0.0,30.4,20.6,76,0,0,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,9,0.0,30.8,21.0,89,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,8,21.2,28.0,20.0,89,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,7,0.0,29.0,20.2,76,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,6,0.0,29.4,20.0,86,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,5,2.2,26.8,20.2,91,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,4,4.4,28.6,20.8,80,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,3,0.0,27.8,19.0,77,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,2,0.0,27.8,18.4,82,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,1,1.0,26.0,18.4,80,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,21,0.0,32.6,23.2,85,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,22,14.8,30.2,23.0,88,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,23,0.0,31.7,22.2,84,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,24,0.0,32.8,22.5,83,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,25,20.0,31.2,23.0,81,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,26,29.5,31.5,22.6,87,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,27,16.0,32.2,22.8,87,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,28,1.9,33.2,23.8,83,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,29,2.0,32.0,22.0,85,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,30,2.6,32.8,23.2,86,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,5,1,0.0,32.6,24.0,79,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,5,2,7.0,30.8,21.6,87,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,5,3,3.8,31.2,22.0,86,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,5,4,0.0,32.4,23.8,77,1,140,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,14,2.1,27.0,18.4,81,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,16,2.6,26.4,19.0,81,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,14,20.5,29.4,21.6,94,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,17,0.0,27.6,17.6,84,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,13,66.0,27.4,21.2,94,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,12,37.3,29.0,20.8,82,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,11,5.0,28.6,20.0,92,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,10,0.0,29.5,20.0,86,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,9,0.0,28.8,21.4,84,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,8,0.0,30.0,21.0,91,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,7,9.3,26.8,19.8,93,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,6,41.1,25.0,19.8,90,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,5,4.5,29.0,19.6,80,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,4,0.0,29.6,20.4,81,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,3,0.0,29.0,20.5,78,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,2,0.0,28.8,19.6,86,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,2,1,2.2,29.4,20.0,89,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,31,45.6,26.6,20.0,85,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,30,3.5,31.0,20.4,85,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,29,0.0,31.5,21.4,85,2,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,28,3.2,30.8,21.0,86,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,27,25.5,27.0,20.0,97,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,26,23.5,27.0,20.8,95,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,25,2.8,28.0,20.8,84,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,24,0.0,29.2,20.8,90,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,23,0.0,28.6,20.0,90,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,22,31.6,25.5,21.8,97,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,21,57.0,25.4,19.2,97,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,20,51.7,28.2,19.4,86,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,19,1.8,27.4,20.6,81,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,1,18,0.0,29.0,18.8,80,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,8,0.0,34.6,20.5,85,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,9,0.0,32.0,22.0,81,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,10,0.0,32.2,21.6,84,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,17,39.8,31.0,23.0,85,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,12,0.0,33.0,23.8,85,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,11,0.0,32.5,24.0,84,1,70,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,10,0.0,33.3,23.8,76,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,9,0.0,33.2,22.2,86,2,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,8,0.0,32.8,22.8,83,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,7,0.0,33.0,23.6,81,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,6,0.0,32.6,23.8,87,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,5,5.0,33.2,23.2,88,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,4,0.4,32.8,23.6,89,1,70,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,26,0.0,32.2,22.2,83,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,25,0.0,32.0,20.1,85,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,24,1.4,32.0,24.0,87,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,23,4.6,29.0,24.0,94,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,22,12.6,30.6,23.4,93,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,21,20.8,27.0,22.0,97,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,20,98.0,29.8,22.8,90,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,19,78.0,30.4,22.8,96,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,13,8.8,33.0,24.0,87,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,14,0.0,33.4,25.8,83,2,320,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,15,0.0,33.4,24.6,74,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,25,5.4,29.8,22.6,83,3,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,11,0.0,32.6,21.5,87,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,31,1.6,31.0,24.4,85,4,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,30,15.9,31.0,23.5,84,5,140,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,29,147.4,27.2,23.0,94,6,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,28,114.6,27.6,20.6,91,5,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,27,3.2,33.0,23.0,73,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,26,0.0,31.0,22.0,80,3,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,24,74.8,31.8,23.4,88,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,16,0.0,32.0,21.4,77,4,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,23,1.5,30.6,22.5,89,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,22,12.4,33.0,23.0,83,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,21,1.0,30.2,23.6,90,0,0,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,20,-1.0,30.0,23.8,91,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,19,0.0,31.8,23.2,91,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,18,-1.0,33.0,24.0,86,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,17,0.0,33.5,24.2,81,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,18,7.5,32.2,23.8,86,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,4,18,3.0,30.6,22.0,89,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,16,1.2,31.5,22.6,89,3,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,19,3.0,32.5,22.0,89,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,27,3.8,32.3,23.4,89,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,26,35.0,32.5,24.3,87,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,25,103.0,30.5,22.8,97,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,24,16.6,33.0,24.0,79,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,23,13.0,32.0,23.3,88,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,22,39.6,31.5,23.6,95,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,20,2.0,32.2,23.8,90,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,18,4.2,33.2,20.5,91,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,29,7.0,31.8,24.0,89,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,17,22.2,32.0,21.0,93,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,16,53.2,33.8,21.0,87,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,15,0.0,34.5,21.0,78,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,14,0.0,35.2,21.4,79,1,200,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,13,0.0,33.9,22.5,83,1,140,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,12,0.0,33.5,22.4,85,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,15,9.3,32.5,23.4,86,2,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,28,3.2,31.8,23.5,90,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,21,26.4,32.5,23.4,86,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,9,30,1.2,32.0,22.5,89,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,6,-1.0,33.0,23.5,86,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,14,8.4,31.4,23.3,89,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,13,19.0,33.0,23.4,85,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,1,28.0,32.8,23.0,85,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,12,24.5,30.6,23.0,92,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,11,12.5,32.0,23.6,89,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,10,0.4,31.2,23.5,89,2,70,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,8,3.4,27.0,21.8,97,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,7,5.4,31.0,23.6,85,3,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,9,1.2,30.5,22.6,89,1,70,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,5,-1.0,32.6,23.4,84,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,4,0.0,32.6,23.0,86,2,40,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,3,0.0,32.4,23.0,90,1,90,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,2,0.0,32.5,23.5,83,1,220,Region III (Central Luzon),"Casiguran, Aurora"
2022,11,1,1.8,31.2,23.6,92,1,180,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,3,43.8,29.0,22.0,97,1,360,Region III (Central Luzon),"Casiguran, Aurora"
2022,10,2,14.3,28.5,22.0,96,1,40,Region III (Central Luzon),"Casiguran, Aurora"
2021,5,26,0.0,36.1,28.4,68,2,110,Region IV-A (Calabarzon),Cavite
2021,5,19,0.0,35.0,28.2,72,3,60,Region IV-A (Calabarzon),Cavite
2021,5,25,0.0,36.4,28.2,70,2,110,Region IV-A (Calabarzon),Cavite
2021,5,24,0.0,36.2,28.0,72,2,40,Region IV-A (Calabarzon),Cavite
2021,5,23,0.0,36.6,27.9,73,2,220,Region IV-A (Calabarzon),Cavite
2021,5,22,0.0,34.1,28.4,76,2,220,Region IV-A (Calabarzon),Cavite
2021,5,21,0.0,35.9,28.0,74,2,220,Region IV-A (Calabarzon),Cavite
2021,5,20,0.0,35.0,28.2,72,3,110,Region IV-A (Calabarzon),Cavite
2021,5,11,0.0,34.9,28.3,68,3,90,Region IV-A (Calabarzon),Cavite
2021,5,18,0.2,34.7,28.6,70,3,90,Region IV-A (Calabarzon),Cavite
2021,5,17,0.0,36.2,28.4,68,3,90,Region IV-A (Calabarzon),Cavite
2021,5,16,0.0,35.9,28.2,70,3,90,Region IV-A (Calabarzon),Cavite
2021,5,15,0.0,35.9,28.4,71,3,90,Region IV-A (Calabarzon),Cavite
2021,5,14,0.0,35.5,28.0,70,3,90,Region IV-A (Calabarzon),Cavite
2021,5,13,0.0,35.0,27.4,70,3,90,Region IV-A (Calabarzon),Cavite
2021,5,12,0.0,35.3,28.4,67,3,90,Region IV-A (Calabarzon),Cavite
2021,5,10,0.0,34.6,28.2,69,3,90,Region IV-A (Calabarzon),Cavite
2021,5,28,0.0,36.3,28.3,68,2,180,Region IV-A (Calabarzon),Cavite
2021,5,27,0.0,36.3,28.2,69,2,140,Region IV-A (Calabarzon),Cavite
2021,6,14,0.0,32.5,27.1,76,3,220,Region IV-A (Calabarzon),Cavite
2021,5,29,0.0,37.3,29.5,71,2,220,Region IV-A (Calabarzon),Cavite
2021,5,30,0.0,35.3,29.7,73,3,220,Region IV-A (Calabarzon),Cavite
2021,6,16,0.0,33.1,27.5,73,3,220,Region IV-A (Calabarzon),Cavite
2021,6,15,0.0,32.6,27.1,74,3,220,Region IV-A (Calabarzon),Cavite
2021,5,8,0.0,35.8,27.8,72,2,320,Region IV-A (Calabarzon),Cavite
2021,6,13,4.2,31.5,25.4,78,2,220,Region IV-A (Calabarzon),Cavite
2021,6,12,0.0,32.6,26.4,83,3,90,Region IV-A (Calabarzon),Cavite
2021,6,11,3.8,31.5,26.0,82,2,140,Region IV-A (Calabarzon),Cavite
2021,6,10,9.0,32.3,25.9,79,2,180,Region IV-A (Calabarzon),Cavite
2021,6,9,3.4,30.4,25.6,84,2,110,Region IV-A (Calabarzon),Cavite
2021,6,8,14.0,31.0,25.9,84,2,180,Region IV-A (Calabarzon),Cavite
2021,6,7,1.0,33.7,27.4,78,2,160,Region IV-A (Calabarzon),Cavite
2021,6,6,0.0,33.4,27.9,75,2,220,Region IV-A (Calabarzon),Cavite
2021,6,5,0.0,33.6,27.8,75,3,220,Region IV-A (Calabarzon),Cavite
2021,6,4,2.0,33.5,26.5,78,3,220,Region IV-A (Calabarzon),Cavite
2021,6,3,0.0,31.8,27.0,79,3,180,Region IV-A (Calabarzon),Cavite
2021,6,2,42.6,30.0,25.1,83,4,340,Region IV-A (Calabarzon),Cavite
2021,6,1,1.0,36.9,29.0,70,2,320,Region IV-A (Calabarzon),Cavite
2021,5,31,0.0,37.2,29.5,69,2,320,Region IV-A (Calabarzon),Cavite
2021,5,9,0.0,35.9,28.2,70,3,90,Region IV-A (Calabarzon),Cavite
2021,4,20,0.8,33.0,27.6,72,3,220,Region IV-A (Calabarzon),Cavite
2021,5,7,0.0,34.0,28.0,73,2,110,Region IV-A (Calabarzon),Cavite
2021,4,5,0.0,35.5,26.9,73,2,90,Region IV-A (Calabarzon),Cavite
2021,4,13,0.0,33.5,26.9,71,3,110,Region IV-A (Calabarzon),Cavite
2021,4,12,0.0,34.2,26.2,73,2,90,Region IV-A (Calabarzon),Cavite
2021,4,11,0.0,35.4,26.2,71,2,40,Region IV-A (Calabarzon),Cavite
2021,4,10,0.0,35.5,26.6,71,3,90,Region IV-A (Calabarzon),Cavite
2021,4,9,0.0,34.0,26.4,74,3,90,Region IV-A (Calabarzon),Cavite
2021,4,8,0.0,33.2,26.2,73,3,110,Region IV-A (Calabarzon),Cavite
2021,4,7,0.0,32.1,26.3,75,2,90,Region IV-A (Calabarzon),Cavite
2021,4,6,0.0,34.0,26.0,74,2,90,Region IV-A (Calabarzon),Cavite
2021,4,4,0.0,34.5,26.7,73,3,90,Region IV-A (Calabarzon),Cavite
2021,4,15,0.0,35.0,26.9,73,2,110,Region IV-A (Calabarzon),Cavite
2021,4,3,0.0,35.2,26.6,69,2,90,Region IV-A (Calabarzon),Cavite
2021,4,2,0.0,34.5,26.1,73,3,60,Region IV-A (Calabarzon),Cavite
2021,4,1,0.0,34.2,26.4,73,3,110,Region IV-A (Calabarzon),Cavite
2021,3,31,0.0,34.7,27.0,69,3,90,Region IV-A (Calabarzon),Cavite
2021,3,30,0.0,35.0,26.8,70,3,90,Region IV-A (Calabarzon),Cavite
2021,3,29,0.0,35.5,27.3,69,3,90,Region IV-A (Calabarzon),Cavite
2021,3,28,0.0,34.4,27.2,72,3,110,Region IV-A (Calabarzon),Cavite
2021,3,27,0.0,34.4,27.0,75,3,90,Region IV-A (Calabarzon),Cavite
2021,4,14,0.0,35.2,27.1,68,3,90,Region IV-A (Calabarzon),Cavite
2021,4,16,0.0,35.0,26.7,72,2,140,Region IV-A (Calabarzon),Cavite
2021,5,6,0.0,35.0,28.2,70,2,60,Region IV-A (Calabarzon),Cavite
2021,4,27,0.0,32.0,26.0,72,3,90,Region IV-A (Calabarzon),Cavite
2021,5,5,0.0,35.2,28.0,69,3,90,Region IV-A (Calabarzon),Cavite
2021,5,4,0.0,35.0,28.1,71,3,60,Region IV-A (Calabarzon),Cavite
2021,5,3,0.0,35.2,27.8,69,3,90,Region IV-A (Calabarzon),Cavite
2021,5,2,0.0,35.4,27.7,70,4,90,Region IV-A (Calabarzon),Cavite
2021,5,1,0.0,35.0,27.2,71,3,90,Region IV-A (Calabarzon),Cavite
2021,4,30,0.0,35.0,26.2,73,2,140,Region IV-A (Calabarzon),Cavite
2021,4,29,0.0,34.0,26.7,73,3,40,Region IV-A (Calabarzon),Cavite
2021,4,28,0.0,33.9,26.5,70,3,90,Region IV-A (Calabarzon),Cavite
2021,4,26,0.0,31.5,26.5,75,3,90,Region IV-A (Calabarzon),Cavite
2021,4,17,0.0,33.0,26.8,76,3,160,Region IV-A (Calabarzon),Cavite
2021,4,25,0.0,33.0,26.8,77,3,220,Region IV-A (Calabarzon),Cavite
2021,4,24,0.0,33.0,26.8,77,3,220,Region IV-A (Calabarzon),Cavite
2021,4,23,0.0,33.2,27.0,73,3,220,Region IV-A (Calabarzon),Cavite
2021,4,22,3.6,33.2,27.3,75,3,220,Region IV-A (Calabarzon),Cavite
2021,4,21,0.0,33.5,27.2,74,3,220,Region IV-A (Calabarzon),Cavite
2021,6,18,0.0,34.5,28.0,74,2,220,Region IV-A (Calabarzon),Cavite
2021,4,19,0.0,34.6,27.6,69,3,320,Region IV-A (Calabarzon),Cavite
2021,4,18,0.0,32.6,27.6,75,2,220,Region IV-A (Calabarzon),Cavite
2021,6,17,0.0,34.5,27.2,74,2,220,Region IV-A (Calabarzon),Cavite
2021,7,7,0.2,34.0,27.5,73,3,90,Region IV-A (Calabarzon),Cavite
2021,6,19,5.4,34.0,27.4,73,4,220,Region IV-A (Calabarzon),Cavite
2021,8,14,1.8,33.0,25.6,77,2,140,Region IV-A (Calabarzon),Cavite
2021,8,22,9.0,32.8,26.0,81,2,40,Region IV-A (Calabarzon),Cavite
2021,8,21,0.2,32.9,26.8,81,2,340,Region IV-A (Calabarzon),Cavite
2021,8,20,0.0,33.4,26.4,77,2,180,Region IV-A (Calabarzon),Cavite
2021,8,19,9.4,34.0,25.8,78,2,220,Region IV-A (Calabarzon),Cavite
2021,8,18,2.4,34.1,26.7,77,3,320,Region IV-A (Calabarzon),Cavite
2021,8,17,0.0,33.8,27.0,75,3,110,Region IV-A (Calabarzon),Cavite
2021,8,16,0.0,33.5,27.4,76,2,320,Region IV-A (Calabarzon),Cavite
2021,8,15,0.0,31.5,25.6,81,2,140,Region IV-A (Calabarzon),Cavite
2021,8,13,0.2,35.6,27.2,75,2,340,Region IV-A (Calabarzon),Cavite
2021,8,3,0.6,32.0,27.5,77,4,220,Region IV-A (Calabarzon),Cavite
2021,8,12,0.0,32.2,27.4,77,2,340,Region IV-A (Calabarzon),Cavite
2021,8,11,0.0,30.3,26.3,79,3,220,Region IV-A (Calabarzon),Cavite
2021,8,10,37.8,30.0,24.8,78,3,180,Region IV-A (Calabarzon),Cavite
2021,8,9,1.4,32.8,26.7,75,3,220,Region IV-A (Calabarzon),Cavite
2021,8,8,0.0,33.6,27.3,78,4,220,Region IV-A (Calabarzon),Cavite
2021,8,7,0.0,33.1,27.6,78,4,220,Region IV-A (Calabarzon),Cavite
2021,8,6,0.4,33.0,27.6,77,3,220,Region IV-A (Calabarzon),Cavite
2021,8,5,4.6,32.0,27.4,82,3,220,Region IV-A (Calabarzon),Cavite
2021,8,23,10.2,32.9,26.2,78,2,320,Region IV-A (Calabarzon),Cavite
2021,8,24,32.0,30.3,25.1,85,2,180,Region IV-A (Calabarzon),Cavite
2021,8,25,0.2,32.8,27.0,77,2,320,Region IV-A (Calabarzon),Cavite
2021,8,26,3.0,31.1,25.0,84,2,90,Region IV-A (Calabarzon),Cavite
2021,9,12,6.8,31.0,25.9,88,2,140,Region IV-A (Calabarzon),Cavite
2021,9,11,8.2,29.2,25.3,88,2,180,Region IV-A (Calabarzon),Cavite
2021,9,10,30.4,31.5,25.0,86,3,220,Region IV-A (Calabarzon),Cavite
2021,9,9,0.0,32.0,26.2,83,2,140,Region IV-A (Calabarzon),Cavite
2021,9,8,56.2,27.1,25.1,92,7,320,Region IV-A (Calabarzon),Cavite
2021,9,7,42.2,30.0,25.0,78,3,320,Region IV-A (Calabarzon),Cavite
2021,9,6,3.8,33.4,26.5,78,2,320,Region IV-A (Calabarzon),Cavite
2021,9,5,0.4,33.4,27.1,79,2,320,Region IV-A (Calabarzon),Cavite
2021,9,4,0.4,32.5,27.5,78,2,220,Region IV-A (Calabarzon),Cavite
2021,9,3,0.6,33.0,25.8,78,2,270,Region IV-A (Calabarzon),Cavite
2021,9,2,1.8,32.6,26.2,77,3,320,Region IV-A (Calabarzon),Cavite
2021,9,1,45.8,32.2,25.2,78,3,90,Region IV-A (Calabarzon),Cavite
2021,8,31,0.2,32.8,26.9,76,2,320,Region IV-A (Calabarzon),Cavite
2021,8,30,0.0,33.0,26.8,80,2,340,Region IV-A (Calabarzon),Cavite
2021,8,29,6.6,32.5,26.1,83,2,180,Region IV-A (Calabarzon),Cavite
2021,8,28,0.0,33.0,27.0,80,2,180,Region IV-A (Calabarzon),Cavite
2021,8,27,0.0,30.9,26.6,80,2,340,Region IV-A (Calabarzon),Cavite
2021,8,4,0.0,33.0,27.9,74,4,220,Region IV-A (Calabarzon),Cavite
2021,8,2,16.0,33.0,27.2,80,6,220,Region IV-A (Calabarzon),Cavite
2021,6,20,5.9,33.7,26.3,78,4,220,Region IV-A (Calabarzon),Cavite
2021,6,30,0.0,33.8,28.9,72,3,220,Region IV-A (Calabarzon),Cavite
2021,7,9,0.0,33.0,27.7,74,3,60,Region IV-A (Calabarzon),Cavite
2021,7,8,0.0,35.0,28.1,73,3,320,Region IV-A (Calabarzon),Cavite
2021,7,6,4.2,32.9,25.6,78,3,90,Region IV-A (Calabarzon),Cavite
2021,7,5,0.0,32.2,26.6,75,3,110,Region IV-A (Calabarzon),Cavite
2021,7,4,9.2,31.6,26.4,84,3,60,Region IV-A (Calabarzon),Cavite
2021,7,3,34.8,30.2,25.7,86,2,340,Region IV-A (Calabarzon),Cavite
2021,7,2,0.0,33.0,27.0,76,3,340,Region IV-A (Calabarzon),Cavite
2021,7,1,0.0,35.0,27.1,72,3,340,Region IV-A (Calabarzon),Cavite
2021,6,29,0.0,33.0,26.9,73,3,220,Region IV-A (Calabarzon),Cavite
2021,8,1,0.4,33.0,28.1,77,6,220,Region IV-A (Calabarzon),Cavite
2021,6,28,6.8,32.3,25.1,80,3,220,Region IV-A (Calabarzon),Cavite
2021,6,27,18.2,34.0,27.0,78,2,220,Region IV-A (Calabarzon),Cavite
2021,6,26,0.0,34.1,27.6,75,2,220,Region IV-A (Calabarzon),Cavite
2021,6,25,0.0,32.0,26.6,79,2,140,Region IV-A (Calabarzon),Cavite
2021,6,24,0.0,32.0,26.7,74,2,220,Region IV-A (Calabarzon),Cavite
